gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
WDR76	0.646453218431942	4.855208396235675	3.2181571589268527	0.013095693927447246	0.04630751127123085	-3.700240779292044
RPS28	0.4987137223769764	8.179172975755515	3.2150158246274927	0.013155856055462456	0.04648066650184555	-3.85712236994166
GRTP1	1.2760375490415277	1.3361858312880541	3.2142670013047754	0.013170240454757735	0.04652159160209937	-3.181545319487505
SPAG5	0.787856283670612	6.642625406521861	3.213880448081671	0.013177672394520534	0.04653794616215002	-3.8204295123579564
CEP76	0.7883005958272435	3.6858404968445946	3.213365941021623	0.013187571278459825	0.04656300411648368	-3.5306555269761932
U82695.9	1.5127642694436894	-0.3145935838102715	3.212513219223073	0.01320399458288386	0.046584268148360725	-2.941570777651297
PAGR1	1.099409838477173	4.044627030505443	3.2123252642040963	0.01320761747911558	0.046584268148360725	-3.5925398363370147
GTF2IRD1	0.6370569548144371	3.9761304615753543	3.2117544867273464	0.013218625851953119	0.04660312122962948	-3.5823206332629187
RPS21	0.4801124070039826	9.710667344093004	3.2116117431722606	0.013221380410260348	0.04660312122962948	-3.915046182937471
CTDSP2	0.5230971276237684	7.015387955531219	3.210286978502235	0.013246973704844687	0.046663623809918425	-3.8327856098818525
RUVBL1	0.549606409685703	6.118284772425316	3.2093552071390374	0.013265006091817563	0.0467073322406186	-3.813466742020945
TPTE2	1.2484667387870014	4.015113388724229	3.2085600966603436	0.013280414232767112	0.04673344247824766	-3.5935808957149344
DTYMK	0.6103814144857349	5.959584161070888	3.208150372814907	0.013288361501613853	0.046741882448788456	-3.808762869702048
CHTF18	1.2824747258223699	3.6954532728299956	3.20551043854506	0.013339688105238175	0.046851379631957554	-3.54428200964762
RP1	0.9771368211064952	1.3950074371600127	3.2055064378423492	0.013339766047295278	0.046851379631957554	-3.2020057225085345
ISG20L2	0.5336357324484933	5.626483752682968	3.2049562263005136	0.01335048990693112	0.046869221488949266	-3.794459831819966
MAP2K3	0.8326410907197976	3.4225535808276892	3.204777059128826	0.013353983919115537	0.046871580497166096	-3.498680785813878
HCST	1.2231938553030288	0.794195486294969	3.20458775357894	0.013357676694363439	0.04687463600606008	-3.128450141563238
FAM46C	1.4263321278514685	0.3183056648836916	3.203040668678418	0.013387896107401698	0.04697075759354348	-3.0624089940061134
EIF1	0.49036365099052315	7.770821992904626	3.2022877950046564	0.013402628224431062	0.04700141475193728	-3.8635098276936453
POMZP3	0.9839751291849219	2.8222792535130043	3.2022531385295365	0.013403306789512523	0.04700141475193728	-3.404153422942084
GTF2H1	0.6319083480170145	4.55941150091697	3.1994489193760396	0.013458333235361716	0.04715811322913981	-3.6898244435696212
TMEM52	1.382843372702582	0.7233253450604604	3.198794931666572	0.013471200569927202	0.04717782393804627	-3.127696542344308
PKHD1	2.3932579994694687	-0.27554119985414627	3.198761151737828	0.013471865549636444	0.04717782393804627	-2.968575561352789
TRIP13	0.6732956460255677	4.7675054279786755	3.1983445913705983	0.013480068662099342	0.04719444780961382	-3.719528346222053
ZNF526	0.791563407941132	2.980240374868554	3.1938596729960635	0.013568723047463515	0.0474434467351356	-3.4420606019699322
RALA	0.566052615999574	4.684150874726837	3.193753763476876	0.013570824017334589	0.0474434467351356	-3.7155283730504083
C17ORF97	0.8925665728014658	2.630556956649204	3.193735556696978	0.013571185227203878	0.0474434467351356	-3.387368736724859
GPS2	0.7027078133184839	6.386622367738859	3.193205794074416	0.01358169979983009	0.047467397254298396	-3.8464204225194063
PRPF3	0.6001822151966527	4.785240420175304	3.193102440663207	0.013583752131355306	0.047467397254298396	-3.7298615192612097
GINS2	1.0536469371673265	5.377434810751312	3.1925619986465574	0.013594489251348756	0.047494924689872	-3.794104046018789
CSTF2	0.6683160980598077	4.063047473360347	3.192290629509321	0.013599884003592098	0.04749887142780747	-3.6260353318801264
SULT1E1	0.7313677876001945	5.007202399256694	3.1921830830473343	0.013602022626929729	0.04749887142780747	-3.7580164689478526
ATAD5	0.7614198991091214	3.8639895131927515	3.192007504691921	0.013605514867399712	0.04749887142780747	-3.5936726206689764
GAPDHP66	2.0673456980124807	-1.7030015586579657	3.1912300175739268	0.013620990419523658	0.04752852801734906	-2.7655937459265307
NRGN	1.2401560789477488	2.4740549443114315	3.1912156175677686	0.01362127722093934	0.04752852801734906	-3.3677313933516535
THTPA	1.01642119035662	2.6681157217893845	3.1903767263887794	0.013637996231366512	0.04757687028077429	-3.3982181507402904
PSMD7	0.5025529410324348	7.403987046781245	3.1892077067107603	0.013661330839335501	0.04763826242085311	-3.873160233537753
MAGEF1	0.5104662727181974	6.023275399427918	3.188862006529701	0.013668239382810463	0.04765234842760264	-3.8412996289986716
CCNT1	0.506477036866249	5.705615826937988	3.1887129411662536	0.013671219474638525	0.04765273541537697	-3.8244525165998713
SSX7	1.3435587292616205	0.27812098146002395	3.1882352845918054	0.013680773336833171	0.0476760311270378	-3.0778816879920043
PRKD1	0.6058127688966186	5.2863449024195095	3.1871072160208525	0.01370336444753991	0.04773472737189395	-3.79422990367587
ANKS1A	0.6618788228882178	4.695956912025369	3.1862496791417128	0.013720564160250009	0.047765800018668224	-3.7285729956785416
CDC40	0.724366384895986	5.616692259636752	3.185974941130245	0.013726079434182994	0.047765800018668224	-3.8228759888633532
NPRL3	0.5264912087903637	5.146037797551575	3.1858026176596863	0.0137295399656284	0.047765800018668224	-3.7825632621498695
RHOF	1.0135963328630253	1.3728579171681412	3.184235134488593	0.013761059895925958	0.04784848504478269	-3.2312088649148447
GINS1	0.6119058839977107	5.082365486547805	3.18419096811577	0.013761949127516823	0.04784848504478269	-3.7783615171634684
ZMYND10	1.9624357479394363	0.32195559920234484	3.1800140115412234	0.013846321576725993	0.04812168969823018	-3.0972232742609562
SLC27A3	0.8415713273287455	2.5870564033034986	3.179713774515474	0.01385240722763901	0.04813276812632978	-3.402015605124153
RP11-434D2.9	1.6134060949452427	-0.33982800823686626	3.1792503488265904	0.013861806175736074	0.0481539197791868	-2.985995965090138
RP11-1070B7.3	0.8949101272821698	2.062995048272687	3.1791277829105122	0.013864293117229892	0.0481539197791868	-3.328089569110537
DUSP19	0.9255214044268156	2.2701916851897987	3.1785291123362565	0.01387644730383017	0.04818605755160261	-3.357558444475086
FGD3	2.4149968414861958	-1.2655626164478404	3.1778043844810746	0.013891175759900922	0.04821704037538023	-2.8410148308930223
NR4A3	0.762730564778642	3.0202727730347467	3.177025863398267	0.01390701583803225	0.048261936074775934	-3.4741226401468626
EPS8L1	1.2005090381734933	0.40479296883555205	3.1766055006943676	0.013915576623192191	0.048281556744223755	-3.1151553680750976
NACA	0.5262897979162133	9.905854455141668	3.17608117665952	0.013926262406354455	0.048293799254890406	-3.9765001737137275
TAC3	1.8853412400588838	-1.5001430269465852	3.175659936647546	0.013934853603195426	0.048293799254890406	-2.8126170310467056
SLC45A4	0.716679722394864	3.744614342831196	3.175510014867545	0.013937912610704015	0.048293799254890406	-3.598553803620271
MED25	0.655006164718773	4.629621558289175	3.175291785556964	0.013942366634186255	0.048293799254890406	-3.7365822233149215
IMP3	0.5287766295447724	6.18779330853754	3.174775361952123	0.013952912741361302	0.04832025181844659	-3.8690077119745667
LHX9	1.636214691169036	-1.2516121685307526	3.1744909388340092	0.013958724664661793	0.04832768956229712	-2.8477061830817725
IQUB	2.5541777418364946	-0.5785261813451335	3.1736163089689096	0.013976612940707636	0.048372070083811856	-2.953386453430637
AKAP12	0.5844656936035841	6.752637642503883	3.1730729514269673	0.013987738093739927	0.048392587843069886	-3.885133726986827
ZNF586	0.7491649884870153	3.8232654279360223	3.173042170417903	0.013988368609463455	0.048392587843069886	-3.6158263522744463
EMC4	0.6303127609347969	6.4519456657181875	3.1701451364155413	0.014047845764976183	0.048573759260422684	-3.883433841337514
CHMP4C	1.3259165431590016	0.47891875992036675	3.17006417903344	0.014049511679635774	0.048573759260422684	-3.135982074793742
CDT1	0.7990353816742415	5.941284269768721	3.168986639345089	0.01407170481614221	0.04863024246593965	-3.8679371901190676
AP4M1	0.7331015471267617	4.150995117590613	3.1679964421433904	0.014092131672680834	0.0486829067647974	-3.6771463904737933
HNRNPA2B1	0.4686342038568174	10.187158564902369	3.167147129746065	0.014109677147095158	0.04872861672952537	-4.000294986040043
ZNF808	0.7032763355084843	3.863078085251757	3.1662198826149686	0.014128858969114682	0.04876687834954816	-3.6329056716685595
KIF24	0.8646625083653796	3.612302104694116	3.1652215493929163	0.014149542118412633	0.04882812072402149	-3.591439525829786
OSBP	0.5454963055211186	5.792017009244387	3.1643726189810883	0.014167155134056966	0.04886859389855704	-3.8672176555585436
CUL5	0.5258789144230986	5.575078535811201	3.1606730091001296	0.014244182687046048	0.04911389459189284	-3.858684052236796
CYCS	0.4898688219238885	7.785494559147544	3.1594779478288935	0.014269158762725526	0.04918980030927942	-3.929697384541457
DBT	0.6318992768075029	4.720686621499816	3.157098407443182	0.014319027494343137	0.04933260474199143	-3.776507823785464
HLA-DMB	1.7959316910055716	-1.0031373959153242	3.1569150792905125	0.01432287718030921	0.0493327352635351	-2.909354572424432
TMEM18	0.7817852645740766	3.7067131783861385	3.155810727989564	0.014346090440137823	0.04937848826531211	-3.6220707843769566
RPS2P5	0.7059927897071141	5.594609757758648	3.1557352687358358	0.014347678028080934	0.04937848826531211	-3.867711412720732
SMC2	0.6296326119103854	6.275740640167813	3.1522633221390812	0.014420925217071402	0.04957394667265354	-3.9062965961354967
LSM4	0.6669767771588777	6.403541509993305	3.152194550863607	0.014422380054323674	0.04957394667265354	-3.909826372770728
CASZ1	0.9505020462129862	1.4628886324522508	3.151974198258593	0.014427042595668925	0.04957971249150945	-3.2910254856913546
AKIRIN1	0.5407392571115581	5.2298600800793915	3.146784076781775	0.014537323858217537	0.04988644875230063	-3.850926875218274
CHKB	0.9632079290279063	4.051300673273239	3.146397168991179	0.014545580533135859	0.04989416502991604	-3.6943591181543334
DDX39A	0.5515917608975718	6.514126522221503	3.1459126536942246	0.014555927144897963	0.049919346262566645	-3.922026047341024
SMC6	0.555721997471327	5.914793691951764	3.145125214205933	0.014572759135040724	0.04996675402020879	-3.9032884065034565
GPR17	2.4941373542427434	-2.0668727414904917	3.1443983064833976	0.014588315447545724	0.04999944929184625	-2.790584185211235
FAM111A	0.6824256968770746	5.794572481519013	3.140663223108852	0.01466852543063434	0.05024325404772237	-3.903795867460544
NRN1L	1.1445933059489817	0.42439307397279696	3.140442024005057	0.014673290191518315	0.05024921170946963	-3.172000951520116
RNF126	0.5188509338223319	5.374662382852244	3.1386888533592776	0.014711112320058737	0.05033639835542596	-3.876528871473569
LRRCC1	0.710221221994622	4.142779373543466	3.1384919466678887	0.014715366715618015	0.05033639835542596	-3.721002231526514
PABPN1	0.4800625486904142	7.1372045216091475	3.136413704336325	0.014760348726351302	0.05046410703910432	-3.948509243059676
DGUOK	0.6369132401187088	4.491229833039814	3.1360072806527293	0.014769162402609575	0.0504838481878869	-3.7772460080319945
PAPD7	0.6485957385726051	5.064654446762673	3.1350604648035962	0.014789716516101	0.05053330623656069	-3.8518906000728848
DOLPP1	0.647340264819019	3.9135560981102486	3.1339668972554793	0.014813493955827215	0.05058635101729545	-3.6907009942917215
COQ3	1.0667599095107265	3.102342134641624	3.133926254383974	0.014814378430256191	0.05058635101729545	-3.5531675528923508
MESP1	1.3858801364646736	2.268376993556455	3.1333461317881612	0.014827009190251863	0.050619074129679996	-3.4257683773928496
SERHL2	0.960198547921469	1.2953554712526498	3.1316285609104675	0.014864471738686148	0.05068963350165661	-3.300714845809746
GNAZ	0.6502043044096943	4.58057848955549	3.1314815788460653	0.014867682248729327	0.05068963350165661	-3.796960818048886
NPM1	0.45391647414576397	9.594671502212368	3.1314256665158804	0.014868903726391835	0.05068963350165661	-4.034261954463867
SAPCD2	1.1193461903750013	3.211871770047697	3.1312797261052743	0.014872092483206254	0.05068963350165661	-3.575329152124551
MBD4	0.5342921326020518	5.142961135825605	3.128652125042088	0.014929628334756353	0.050864860925531954	-3.8699468357050826
MAZ	0.5086109085228188	6.967932328926708	3.128324544923971	0.014936817698875643	0.05086998142109125	-3.957832356950698
RPS28P7	0.5516864576679801	5.025459395248227	3.1279372055447863	0.01494532330188212	0.050876588383062124	-3.858627699968159
STMN3	0.6533915567951132	5.035604343964668	3.1263853430922985	0.014979451957124686	0.05098231917128769	-3.862136691413052
PRODH	1.0731252357422059	1.3624483228483195	3.125943078256794	0.014989193307417952	0.05100502184857709	-3.3176741596051027
RP11-213G2.3	0.9567954133186324	1.4185377035211495	3.1255307253144315	0.014998281831881661	0.05102549425352776	-3.3253261318437164
MBOAT1	1.2266127265535984	-0.0768722584734716	3.125338159799534	0.015002528089291197	0.05102948782204331	-3.1116090837750816
RP11-266L9.4	3.3357751764420476	-2.700996133787542	3.1249223240842645	0.01501170199549915	0.05105023719149168	-2.7603088835789014
PCSK4	1.026772041170997	1.7721892590097603	3.120061627799786	0.015119375155716396	0.05134209314581917	-3.3787936378456562
ADPRHL2	0.5142987633402072	5.331981123536327	3.119932161089032	0.015122254179622334	0.05134209314581917	-3.9014899563531023
FARSB	0.5307015981362344	6.438295724130681	3.1192987924171853	0.01513634708276936	0.051368939251678854	-3.9612773932442584
DEPDC1B	0.9902763514570476	4.428558715770074	3.1182799923852045	0.01515904515016553	0.051430930443020675	-3.7954933509253532
DSP	1.2608735777418945	0.8947312327465087	3.1180046293540613	0.01516518617801156	0.05143528226068899	-3.2710483806777098
NANOS3	1.588840943113124	-0.5402301851138049	3.117687564938186	0.015172260459236878	0.0514487696952767	-3.0417512343598068
PCYT2	0.577434196107034	4.790916662293916	3.116350894970826	0.015202122237133898	0.05151756393621534	-3.848311082164344
RAB26	1.644306078380065	1.6599385130187383	3.1162242366021964	0.015204955049390546	0.05151756393621534	-3.370057128805707
AIF1	3.5960558080650316	-2.482778492864876	3.1157002502648705	0.015216680319842874	0.05153626497395397	-2.7904254167854323
RBM27	0.5334581895583579	6.414177199333164	3.115500035569524	0.015221163050010086	0.05154093722683334	-3.9665344760410868
RIMBP3C	0.6008151817753848	7.874416210955421	3.115072452964582	0.01523074111962752	0.05156285757356166	-4.0008064260656635
RP11-641D5.1	0.8905161366625292	5.905659484543039	3.1136444347898666	0.01526277550237105	0.05164807722735007	-3.951256040381927
ECT2	0.6103586293098688	6.928555139821836	3.112878790627628	0.015279980235326998	0.05167688693311874	-3.980907167036923
RIF1	0.507567400626054	7.49174126798762	3.1116522041656642	0.015307585365047623	0.0517597079250969	-3.9946751834010756
SLC25A11	0.8305006732442193	5.22154424550326	3.110288217609783	0.015338344477991156	0.051842605501618864	-3.906200740901833
CEP131	0.7808817252756155	4.556408086292999	3.1089630523622303	0.015368290494313605	0.05192970242552013	-3.8280894938739785
RPS19	0.4275896025454351	10.83477649368878	3.108725415744852	0.015373667103202779	0.05192970242552013	-4.113983053557028
CETN3	0.6734474780826663	3.821085681677831	3.1086434989142213	0.015375520958392857	0.05192970242552013	-3.713969327331303
TBC1D7	0.7962433423500013	3.238986582469926	3.1085949535963224	0.01537661969587019	0.05192970242552013	-3.614479477817662
GRIPAP1	0.5384739622337991	5.538821595766281	3.1076630597486887	0.015397727505195887	0.05198995400093793	-3.9373932675193495
IPO5	0.4559531691945544	8.458446501067012	3.1075310118937534	0.015400720915444314	0.05198995400093793	-4.031670666057133
HMSD	1.2599144084518552	2.8695891919870284	3.1058285156374414	0.015439369968751268	0.05209027753909889	-3.5583121721918287
ALDOC	0.947702121508494	3.127891884926252	3.1058074840406364	0.015439848053765057	0.05209027753909889	-3.600281260053429
NAB2	0.6369693941433745	4.376370399852008	3.1047603234037044	0.015463671572852111	0.05216005709859885	-3.808530371900043
